"","DBN","school_name","year","tot_enrollment","num_female","num_male","Number_Asian","Number_Black","Number_Hispanic","Number_Categories_Unrepresented","Number_White","Num_Students_With_Disabilities","Num_English_Lang_Learners","Num_LowIncome","Borough","grades","gym_square_footage","gym_room_function","shared","location","has_other_purpose","number_gyms","prop_female","econ_as_num","UnderrepresentedProportion","Prop_LowIncome"
"2133","10X442","Celia Cruz Bronx High School of Music, The","2016-17",428,273,155,9,105,293,17,4,83,21,371,"Bronx","High school",1334,"DANCE ROOM","Y","Inside","N",7,0.63785046728972,73.9,0.969626168224299,0.866822429906542
"2134","10X442","Celia Cruz Bronx High School of Music, The","2016-17",428,273,155,9,105,293,17,4,83,21,371,"Bronx","High school",7930,"GYM","Y","Inside","N",7,0.63785046728972,73.9,0.969626168224299,0.866822429906542
"2135","10X442","Celia Cruz Bronx High School of Music, The","2016-17",428,273,155,9,105,293,17,4,83,21,371,"Bronx","High school",3315,"GYM","Y","Inside","N",7,0.63785046728972,73.9,0.969626168224299,0.866822429906542
"2136","10X442","Celia Cruz Bronx High School of Music, The","2016-17",428,273,155,9,105,293,17,4,83,21,371,"Bronx","High school",4623,"GYM","Y","Inside","N",7,0.63785046728972,73.9,0.969626168224299,0.866822429906542
"2137","10X442","Celia Cruz Bronx High School of Music, The","2016-17",428,273,155,9,105,293,17,4,83,21,371,"Bronx","High school",5428,"SWIMMING POOL","Y","Inside","N",7,0.63785046728972,73.9,0.969626168224299,0.866822429906542
"2138","10X445","The Bronx High School of Science","2016-17",2979,1260,1719,1839,62,164,278,636,28,0,1301,"Bronx","High school",1512,"DANCE ROOM","N","Inside","N",7,0.422960725075529,28.8,0.169184290030211,0.43672373279624
"2139","10X445","The Bronx High School of Science","2016-17",2979,1260,1719,1839,62,164,278,636,28,0,1301,"Bronx","High school",1520,"WEIGHT ROOM","N","Inside","N",7,0.422960725075529,28.8,0.169184290030211,0.43672373279624
"2140","10X445","The Bronx High School of Science","2016-17",2979,1260,1719,1839,62,164,278,636,28,0,1301,"Bronx","High school",7722,"GYM","N","Inside","N",7,0.422960725075529,28.8,0.169184290030211,0.43672373279624
"2141","10X445","The Bronx High School of Science","2016-17",2979,1260,1719,1839,62,164,278,636,28,0,1301,"Bronx","High school",4851,"GYM","N","Inside","N",7,0.422960725075529,28.8,0.169184290030211,0.43672373279624
"2142","10X445","The Bronx High School of Science","2016-17",2979,1260,1719,1839,62,164,278,636,28,0,1301,"Bronx","High school",850,"MULTI-PURPOSE CLASSROOM","N","Inside","Y",7,0.422960725075529,28.8,0.169184290030211,0.43672373279624
"2143","10X445","The Bronx High School of Science","2016-17",2979,1260,1719,1839,62,164,278,636,28,0,1301,"Bronx","High school",800,"WEIGHT ROOM","N","Inside","N",7,0.422960725075529,28.8,0.169184290030211,0.43672373279624
"2144","10X445","The Bronx High School of Science","2016-17",2979,1260,1719,1839,62,164,278,636,28,0,1301,"Bronx","High school",1160,"MULTI-PURPOSE ROOM","N","Inside","Y",7,0.422960725075529,28.8,0.169184290030211,0.43672373279624
"2145","10X447","Creston Academy","2016-17",474,237,237,10,50,408,1,5,99,162,435,"Bronx","Junior High-Intermediate-Middle",5340,"GYM","Y","Inside","N",3,0.5,91,0.968354430379747,0.917721518987342
"2146","10X447","Creston Academy","2016-17",474,237,237,10,50,408,1,5,99,162,435,"Bronx","Junior High-Intermediate-Middle",882,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",3,0.5,91,0.968354430379747,0.917721518987342
"2147","10X447","Creston Academy","2016-17",474,237,237,10,50,408,1,5,99,162,435,"Bronx","Junior High-Intermediate-Middle",4558,"GYM","Y","Inside","N",3,0.5,91,0.968354430379747,0.917721518987342
"2148","10X459","East Fordham Academy for the Arts","2016-17",264,134,130,4,39,218,2,1,74,64,238,"Bronx","Junior High-Intermediate-Middle",960,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",6,0.507575757575758,92,0.981060606060606,0.901515151515151
"2149","10X459","East Fordham Academy for the Arts","2016-17",264,134,130,4,39,218,2,1,74,64,238,"Bronx","Junior High-Intermediate-Middle",1749,"DANCE ROOM","Y","Inside","N",6,0.507575757575758,92,0.981060606060606,0.901515151515151
"2150","10X459","East Fordham Academy for the Arts","2016-17",264,134,130,4,39,218,2,1,74,64,238,"Bronx","Junior High-Intermediate-Middle",1824,"MULTI-PURPOSE ROOM","Y","Inside","Y",6,0.507575757575758,92,0.981060606060606,0.901515151515151
"2151","10X459","East Fordham Academy for the Arts","2016-17",264,134,130,4,39,218,2,1,74,64,238,"Bronx","Junior High-Intermediate-Middle",4104,"GYM","Y","Inside","N",6,0.507575757575758,92,0.981060606060606,0.901515151515151
"2152","10X459","East Fordham Academy for the Arts","2016-17",264,134,130,4,39,218,2,1,74,64,238,"Bronx","Junior High-Intermediate-Middle",24444,"OUTDOOR YARD","Y","Outside","N",6,0.507575757575758,92,0.981060606060606,0.901515151515151
"2153","10X459","East Fordham Academy for the Arts","2016-17",264,134,130,4,39,218,2,1,74,64,238,"Bronx","Junior High-Intermediate-Middle",2889,"SWIMMING POOL","Y","Inside","N",6,0.507575757575758,92,0.981060606060606,0.901515151515151
"2154","10X477","Marble Hill High School for International Studies","2016-17",429,209,220,41,93,271,2,22,49,127,401,"Bronx","High school",1160,"DANCE ROOM","Y","Inside","N",8,0.487179487179487,80.1,0.853146853146853,0.934731934731935
"2155","10X477","Marble Hill High School for International Studies","2016-17",429,209,220,41,93,271,2,22,49,127,401,"Bronx","High school",1064,"MULTI-PURPOSE ROOM","Y","Inside","Y",8,0.487179487179487,80.1,0.853146853146853,0.934731934731935
"2156","10X477","Marble Hill High School for International Studies","2016-17",429,209,220,41,93,271,2,22,49,127,401,"Bronx","High school",924,"DANCE ROOM","Y","Inside","N",8,0.487179487179487,80.1,0.853146853146853,0.934731934731935
"2157","10X477","Marble Hill High School for International Studies","2016-17",429,209,220,41,93,271,2,22,49,127,401,"Bronx","High school",988,"MULTI-PURPOSE ROOM","Y","Inside","Y",8,0.487179487179487,80.1,0.853146853146853,0.934731934731935
"2158","10X477","Marble Hill High School for International Studies","2016-17",429,209,220,41,93,271,2,22,49,127,401,"Bronx","High school",2255,"WEIGHT ROOM","Y","Inside","N",8,0.487179487179487,80.1,0.853146853146853,0.934731934731935
"2159","10X477","Marble Hill High School for International Studies","2016-17",429,209,220,41,93,271,2,22,49,127,401,"Bronx","High school",9900,"GYM","Y","Inside","N",8,0.487179487179487,80.1,0.853146853146853,0.934731934731935
"2160","10X477","Marble Hill High School for International Studies","2016-17",429,209,220,41,93,271,2,22,49,127,401,"Bronx","High school",4960,"GYM","Y","Inside","N",8,0.487179487179487,80.1,0.853146853146853,0.934731934731935
"2161","10X477","Marble Hill High School for International Studies","2016-17",429,209,220,41,93,271,2,22,49,127,401,"Bronx","High school",783,"WEIGHT ROOM","Y","Inside","N",8,0.487179487179487,80.1,0.853146853146853,0.934731934731935
"2162","10X524","Crotona International High School","2016-17",341,161,180,6,28,293,4,10,18,315,200,"Bronx","High school",1482,"AUXILIARY EXERCISE ROOM","Y","Inside","N",3,0.472140762463343,96.6,0.953079178885631,0.586510263929619
"2163","10X524","Crotona International High School","2016-17",341,161,180,6,28,293,4,10,18,315,200,"Bronx","High school",1368,"GYM","Y","Inside","N",3,0.472140762463343,96.6,0.953079178885631,0.586510263929619
"2164","10X524","Crotona International High School","2016-17",341,161,180,6,28,293,4,10,18,315,200,"Bronx","High school",7150,"GYM","Y","Inside","N",3,0.472140762463343,96.6,0.953079178885631,0.586510263929619
"2165","10X546","Bronx Theatre High School","2016-17",395,280,115,4,123,256,6,6,92,38,341,"Bronx","High school",1160,"DANCE ROOM","Y","Inside","N",8,0.708860759493671,81.2,0.974683544303797,0.863291139240506
"2166","10X546","Bronx Theatre High School","2016-17",395,280,115,4,123,256,6,6,92,38,341,"Bronx","High school",1064,"MULTI-PURPOSE ROOM","Y","Inside","Y",8,0.708860759493671,81.2,0.974683544303797,0.863291139240506
"2167","10X546","Bronx Theatre High School","2016-17",395,280,115,4,123,256,6,6,92,38,341,"Bronx","High school",924,"DANCE ROOM","Y","Inside","N",8,0.708860759493671,81.2,0.974683544303797,0.863291139240506
"2168","10X546","Bronx Theatre High School","2016-17",395,280,115,4,123,256,6,6,92,38,341,"Bronx","High school",988,"MULTI-PURPOSE ROOM","Y","Inside","Y",8,0.708860759493671,81.2,0.974683544303797,0.863291139240506
"2169","10X546","Bronx Theatre High School","2016-17",395,280,115,4,123,256,6,6,92,38,341,"Bronx","High school",2255,"WEIGHT ROOM","Y","Inside","N",8,0.708860759493671,81.2,0.974683544303797,0.863291139240506
"2170","10X546","Bronx Theatre High School","2016-17",395,280,115,4,123,256,6,6,92,38,341,"Bronx","High school",9900,"GYM","Y","Inside","N",8,0.708860759493671,81.2,0.974683544303797,0.863291139240506
"2171","10X546","Bronx Theatre High School","2016-17",395,280,115,4,123,256,6,6,92,38,341,"Bronx","High school",4960,"GYM","Y","Inside","N",8,0.708860759493671,81.2,0.974683544303797,0.863291139240506
"2172","10X546","Bronx Theatre High School","2016-17",395,280,115,4,123,256,6,6,92,38,341,"Bronx","High school",783,"WEIGHT ROOM","Y","Inside","N",8,0.708860759493671,81.2,0.974683544303797,0.863291139240506
"2173","10X549","Discovery High School","2016-17",487,203,284,13,84,369,7,14,140,81,406,"Bronx","High school",1100,"WEIGHT ROOM","Y","Inside","N",7,0.416837782340862,80.3,0.944558521560575,0.833675564681725
"2174","10X549","Discovery High School","2016-17",487,203,284,13,84,369,7,14,140,81,406,"Bronx","High school",1904,"WEIGHT ROOM","Y","Inside","N",7,0.416837782340862,80.3,0.944558521560575,0.833675564681725
"2175","10X549","Discovery High School","2016-17",487,203,284,13,84,369,7,14,140,81,406,"Bronx","High school",1334,"DANCE ROOM","Y","Inside","N",7,0.416837782340862,80.3,0.944558521560575,0.833675564681725
"2176","10X549","Discovery High School","2016-17",487,203,284,13,84,369,7,14,140,81,406,"Bronx","High school",7930,"GYM","Y","Inside","N",7,0.416837782340862,80.3,0.944558521560575,0.833675564681725
"2177","10X549","Discovery High School","2016-17",487,203,284,13,84,369,7,14,140,81,406,"Bronx","High school",3315,"GYM","Y","Inside","N",7,0.416837782340862,80.3,0.944558521560575,0.833675564681725
"2178","10X549","Discovery High School","2016-17",487,203,284,13,84,369,7,14,140,81,406,"Bronx","High school",4623,"GYM","Y","Inside","N",7,0.416837782340862,80.3,0.944558521560575,0.833675564681725
"2179","10X549","Discovery High School","2016-17",487,203,284,13,84,369,7,14,140,81,406,"Bronx","High school",5428,"SWIMMING POOL","Y","Inside","N",7,0.416837782340862,80.3,0.944558521560575,0.833675564681725
"2180","10X565","High School for Energy and Technology","2016-17",412,74,338,15,100,287,6,4,100,56,321,"Bronx","High school",1482,"AUXILIARY EXERCISE ROOM","Y","Inside","N",3,0.179611650485437,81.8,0.953883495145631,0.779126213592233
"2181","10X565","High School for Energy and Technology","2016-17",412,74,338,15,100,287,6,4,100,56,321,"Bronx","High school",1368,"GYM","Y","Inside","N",3,0.179611650485437,81.8,0.953883495145631,0.779126213592233
"2182","10X565","High School for Energy and Technology","2016-17",412,74,338,15,100,287,6,4,100,56,321,"Bronx","High school",7150,"GYM","Y","Inside","N",3,0.179611650485437,81.8,0.953883495145631,0.779126213592233
"2183","10X696","High School of American Studies at Lehman College","2016-17",377,184,193,82,14,49,21,211,10,0,95,"Bronx","High school",1650,"MULTI-PURPOSE ROOM","N","Inside","Y",1,0.488063660477454,21.2,0.222811671087533,0.251989389920424
"2184","11X016","P.S. 016 Wakefield","2016-17",404,190,214,17,229,118,35,5,99,25,384,"Bronx","Elementary",3132,"GYM","N","Inside","Y",3,0.47029702970297,71.5,0.945544554455445,0.95049504950495
"2185","11X016","P.S. 016 Wakefield","2016-17",404,190,214,17,229,118,35,5,99,25,384,"Bronx","Elementary",3132,"PLAYROOM","N","Inside","N",3,0.47029702970297,71.5,0.945544554455445,0.95049504950495
"2186","11X016","P.S. 016 Wakefield","2016-17",404,190,214,17,229,118,35,5,99,25,384,"Bronx","Elementary",572,"MULTI-PURPOSE CLASSROOM","N","Inside","Y",3,0.47029702970297,71.5,0.945544554455445,0.95049504950495
"2187","11X019","P.S. 019 Judith K. Weiss","2016-17",517,255,262,21,40,136,10,310,88,43,295,"Bronx","K-8",1650,"MULTI-PURPOSE ROOM","N","Inside","Y",3,0.493230174081238,31.8,0.359767891682785,0.570599613152805
"2188","11X019","P.S. 019 Judith K. Weiss","2016-17",517,255,262,21,40,136,10,310,88,43,295,"Bronx","K-8",1736,"GYM","N","Inside","Y",3,0.493230174081238,31.8,0.359767891682785,0.570599613152805
"2189","11X019","P.S. 019 Judith K. Weiss","2016-17",517,255,262,21,40,136,10,310,88,43,295,"Bronx","K-8",31857,"OUTDOOR YARD","N","Outside","N",3,0.493230174081238,31.8,0.359767891682785,0.570599613152805
"2190","11X021","P.S. 021 Philip H. Sheridan","2016-17",681,316,365,9,452,187,25,8,134,61,577,"Bronx","Elementary",3819,"GYM","N","Inside","N",2,0.464023494860499,77.9,0.97503671071953,0.847283406754772
"2191","11X021","P.S. 021 Philip H. Sheridan","2016-17",681,316,365,9,452,187,25,8,134,61,577,"Bronx","Elementary",2632,"ADAPTIVE PHYSICAL EDUCATION","N","Inside","N",2,0.464023494860499,77.9,0.97503671071953,0.847283406754772
"2192","11X041","P.S. 041 Gun Hill Road","2016-17",935,470,465,14,498,397,9,17,167,95,927,"Bronx","Elementary",3864,"GYM","N","Inside","N",2,0.502673796791444,84.4,0.966844919786096,0.99144385026738
"2193","11X041","P.S. 041 Gun Hill Road","2016-17",935,470,465,14,498,397,9,17,167,95,927,"Bronx","Elementary",7706,"OUTDOOR YARD","N","Outside","N",2,0.502673796791444,84.4,0.966844919786096,0.99144385026738
"2194","11X068","P.S. 068 Bronx","2016-17",710,349,361,9,542,140,12,7,169,14,381,"Bronx","Elementary",4200,"GYM","N","Inside","N",3,0.491549295774648,56.8,0.977464788732394,0.536619718309859
"2195","11X068","P.S. 068 Bronx","2016-17",710,349,361,9,542,140,12,7,169,14,381,"Bronx","Elementary",2079,"MULTI-PURPOSE ROOM","N","Inside","Y",3,0.491549295774648,56.8,0.977464788732394,0.536619718309859
"2196","11X068","P.S. 068 Bronx","2016-17",710,349,361,9,542,140,12,7,169,14,381,"Bronx","Elementary",26940,"OUTDOOR YARD","N","Outside","N",3,0.491549295774648,56.8,0.977464788732394,0.536619718309859
"2197","11X076","P.S. 076 The Bennington School","2016-17",979,462,517,31,445,415,12,76,171,130,613,"Bronx","Elementary",4234,"GYM","N","Inside","N",2,0.471910112359551,69.4,0.89070480081716,0.626149131767109
"2198","11X076","P.S. 076 The Bennington School","2016-17",979,462,517,31,445,415,12,76,171,130,613,"Bronx","Elementary",31954,"OUTDOOR YARD","N","Outside","N",2,0.471910112359551,69.4,0.89070480081716,0.626149131767109
"2199","11X078","P.S. 078 Anne Hutchinson","2016-17",823,386,437,12,579,194,11,27,146,47,710,"Bronx","Elementary",4840,"GYM","N","Inside","N",2,0.469015795868773,68.2,0.952612393681653,0.86269744835966
"2200","11X078","P.S. 078 Anne Hutchinson","2016-17",823,386,437,12,579,194,11,27,146,47,710,"Bronx","Elementary",33182,"OUTDOOR YARD","N","Outside","N",2,0.469015795868773,68.2,0.952612393681653,0.86269744835966
"2201","11X083","P.S. 083 Donald Hertz","2016-17",1750,858,892,157,131,857,14,591,337,258,833,"Bronx","K-8",594,"MULTI-PURPOSE CLASSROOM","N","Inside","Y",6,0.490285714285714,56.2,0.572571428571429,0.476
"2202","11X083","P.S. 083 Donald Hertz","2016-17",1750,858,892,157,131,857,14,591,337,258,833,"Bronx","K-8",4368,"GYM","N","Inside","N",6,0.490285714285714,56.2,0.572571428571429,0.476
"2203","11X083","P.S. 083 Donald Hertz","2016-17",1750,858,892,157,131,857,14,591,337,258,833,"Bronx","K-8",12341,"OUTDOOR YARD","N","Outside","N",6,0.490285714285714,56.2,0.572571428571429,0.476
"2204","11X083","P.S. 083 Donald Hertz","2016-17",1750,858,892,157,131,857,14,591,337,258,833,"Bronx","K-8",1363,"GYM","N","Inside","N",6,0.490285714285714,56.2,0.572571428571429,0.476
"2205","11X083","P.S. 083 Donald Hertz","2016-17",1750,858,892,157,131,857,14,591,337,258,833,"Bronx","K-8",133,"ADAPTIVE PHYSICAL EDUCATION","N","Inside","N",6,0.490285714285714,56.2,0.572571428571429,0.476
"2206","11X083","P.S. 083 Donald Hertz","2016-17",1750,858,892,157,131,857,14,591,337,258,833,"Bronx","K-8",12342,"OUTDOOR YARD","N","Outside","N",6,0.490285714285714,56.2,0.572571428571429,0.476
"2207","11X087","P.S. 087 Bronx","2016-17",601,270,331,35,431,94,35,6,129,12,527,"Bronx","Elementary",600,"MULTI-PURPOSE ROOM","N","Inside","Y",2,0.449251247920133,60.6,0.931780366056572,0.876871880199667
"2208","11X087","P.S. 087 Bronx","2016-17",601,270,331,35,431,94,35,6,129,12,527,"Bronx","Elementary",3850,"GYM","N","Inside","N",2,0.449251247920133,60.6,0.931780366056572,0.876871880199667
"2209","11X089","P.S. 089 Bronx","2016-17",1510,740,770,130,295,821,16,248,264,317,912,"Bronx","K-8",4902,"GYM","N","Inside","N",2,0.490066225165563,68,0.749668874172185,0.603973509933775
"2210","11X089","P.S. 089 Bronx","2016-17",1510,740,770,130,295,821,16,248,264,317,912,"Bronx","K-8",24385,"OUTDOOR YARD","N","Outside","N",2,0.490066225165563,68,0.749668874172185,0.603973509933775
"2211","11X096","P.S. 096 Richard Rodgers","2016-17",955,470,485,38,231,592,10,84,201,89,663,"Bronx","Elementary",616,"MULTI-PURPOSE ROOM","N","Inside","Y",4,0.492146596858639,76,0.872251308900524,0.694240837696335
"2212","11X096","P.S. 096 Richard Rodgers","2016-17",955,470,485,38,231,592,10,84,201,89,663,"Bronx","Elementary",4234,"GYM","N","Inside","N",4,0.492146596858639,76,0.872251308900524,0.694240837696335
"2213","11X096","P.S. 096 Richard Rodgers","2016-17",955,470,485,38,231,592,10,84,201,89,663,"Bronx","Elementary",51970,"OUTDOOR YARD","N","Outside","N",4,0.492146596858639,76,0.872251308900524,0.694240837696335
"2214","11X096","P.S. 096 Richard Rodgers","2016-17",955,470,485,38,231,592,10,84,201,89,663,"Bronx","Elementary",2500,"MULTI-PURPOSE ROOM","N","Inside","Y",4,0.492146596858639,76,0.872251308900524,0.694240837696335
"2215","11X097","P.S. 097 Bronx","2016-17",741,372,369,131,202,271,19,118,151,59,568,"Bronx","Elementary",57037,"OUTDOOR YARD","N","Outside","N",1,0.502024291497976,46.9,0.663967611336032,0.766531713900135
"2216","11X103","P.S. 103 Hector Fontanez","2016-17",1194,593,601,26,637,466,40,25,254,197,1033,"Bronx","Elementary",572,"MULTI-PURPOSE CLASSROOM","N","Inside","Y",4,0.496649916247906,77.4,0.957286432160804,0.865159128978224
